id,feature_id,product_type,file_path,doc_type,doc_title
IPFD-015001:doc:0561b125,IPFD-015001,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-015001 VRF功能_61317255.md,overview,IPFD-015001 VRF功能
IPFD-015002:doc:5adc21b9,IPFD-015002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-015002 GRE/IPFD-015002 GRE特性概述_61317365.md,overview,IPFD-015002 GRE 特性概述
IPFD-015002:doc:b57cce9f,IPFD-015002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-015002 GRE/实现原理/GRE报文格式_61317188.md,principle,GRE报文格式
IPFD-015002:doc:2548afa7,IPFD-015002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-015002 GRE/实现原理/Keepalive检测_61317267.md,principle,Keepalive检测
IPFD-015002:doc:49169db0,IPFD-015002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-015002 GRE/实现原理/多租户共享GRE隧道_61317217.md,principle,多租户共享GRE隧道
IPFD-015002:doc:c364ebaf,IPFD-015002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-015002 GRE/特性配置/去激活支持GRE_06422612.md,activation,去激活支持GRE
IPFD-015002:doc:21ce51b2,IPFD-015002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-015002 GRE/特性配置/激活支持GRE_06422610.md,activation,激活支持GRE
IPFD-015002:doc:23efd6b9,IPFD-015002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-015002 GRE/特性配置/调测GRE_84704881.md,debug,调测GRE
IPFD-016000:doc:2e6ffc8d,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/IPFD-016000 IPSec功能特性概述_61317289.md,overview,IPFD-016000 IPSec功能 特性概述
IPFD-016000:doc:deedd606,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/相关术语_88277392.md,other,相关术语
IPFD-016000:doc:f143dc09,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/调测IPsec功能_61317192.md,debug,调测IPsec功能
IPFD-016000:doc:d7aaa2d9,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/实现原理/AH和ESP_62244157.md,principle,AH和ESP
IPFD-016000:doc:9271399a,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/实现原理/IKE_62256396.md,principle,IKE
IPFD-016000:doc:67503e87,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/实现原理/IPsec NAT穿越_62244160.md,principle,IPsec NAT穿越
IPFD-016000:doc:46594a10,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/实现原理/IPsec可靠性_78460643.md,principle,IPsec可靠性
IPFD-016000:doc:6eca1380,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/实现原理/安全联盟（SA）_62244156.md,principle,安全联盟（SA）
IPFD-016000:doc:14405832,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/实现原理/报文封装模式_62256279.md,principle,报文封装模式
IPFD-016000:doc:dbaa8163,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/特性配置/上传IPsec证书_83878778.md,other,上传IPsec证书
IPFD-016000:doc:23b4a8a2,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/特性配置/上传国密IPsec证书_53966806.md,other,上传国密IPsec证书
IPFD-016000:doc:6be53d0f,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/特性配置/激活IPsec功能（GRE over IPsec）_78985535.md,activation,激活IPsec功能（GRE over IPsec）
IPFD-016000:doc:700a0b49,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/特性配置/激活IPsec功能（IPv4 IPsec主备隧道）_88744738.md,activation,激活IPsec功能（IPv4 IPsec主备隧道）
IPFD-016000:doc:5997a875,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/特性配置/激活IPsec功能（IPv6 IPsec隧道主备方式）_53998700.md,activation,激活IPsec功能（IPv6 IPsec隧道主备方式）
IPFD-016000:doc:ca8123c1,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/特性配置/激活IPsec功能（OSPF over IPsec）_90949389.md,activation,激活IPsec功能（OSPF over IPsec）
IPFD-016000:doc:a0fb0832,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/特性配置/激活IPsec功能（多Sequence的IPsec策略）_78985536.md,activation,激活IPsec功能（多Sequence的IPsec策略）
IPFD-016000:doc:bdabecc5,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/特性配置/激活IPsec功能（指定本端接口建立IPsec隧道）_78985537.md,activation,激活IPsec功能（指定本端接口建立IPsec隧道）
IPFD-016000:doc:ce47c3a7,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/特性配置/激活IPsec功能（普通IPv4 IPsec隧道）_61317238.md,activation,激活IPsec功能（普通IPv4 IPsec隧道）
IPFD-016000:doc:2799767b,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/特性配置/激活IPsec功能（普通IPv6 IPsec隧道）_78985538.md,activation,激活IPsec功能（普通IPv6 IPsec隧道）
IPFD-016000:doc:786cfa06,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/特性配置/激活国密IPsec支持IKEv1功能（GRE over IPsec）_53928160.md,activation,激活国密IPsec支持IKEv1功能（GRE over IPsec）
IPFD-016000:doc:28dfaab1,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/特性配置/激活国密IPsec支持IKEv1功能（多Sequence的IPsec策略）_03408185.md,activation,激活国密IPsec支持IKEv1功能（多Sequence的IPsec策略）
IPFD-016000:doc:c8490be3,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/特性配置/激活国密IPsec支持IKEv1功能（指定本端接口建立IPsec隧道）_03567841.md,activation,激活国密IPsec支持IKEv1功能（指定本端接口建立IPsec隧道）
IPFD-016000:doc:cfe48e14,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/特性配置/激活国密IPsec支持IKEv1功能（普通IPv4 IPsec隧道）_03728909.md,activation,激活国密IPsec支持IKEv1功能（普通IPv4 IPsec隧道）
IPFD-016000:doc:410c0d13,IPFD-016000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-016000 IPSec功能/特性配置/激活国密IPsec支持IKEv1功能（普通IPv6 IPsec隧道）_53768408.md,activation,激活国密IPsec支持IKEv1功能（普通IPv6 IPsec隧道）
IPFD-017000:doc:ceb66689,IPFD-017000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/IP基本功能/IPFD-017000 SNMP_73173087.md,overview,IPFD-017000 SNMP
NPFD-010001:doc:a1b80f12,NPFD-010001,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010001 性能管理_73172512.md,overview,NPFD-010001 性能管理
NPFD-010002:doc:54ea59bd,NPFD-010002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010002 软件管理_18283562.md,overview,NPFD-010002 软件管理
NPFD-010003:doc:2f6ed83c,NPFD-010003,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010003 故障管理_18283563.md,overview,NPFD-010003 故障管理
NPFD-010004:doc:2a297670,NPFD-010004,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010004 设备管理_67818519.md,overview,NPFD-010004 设备管理
NPFD-010005:doc:295d2680,NPFD-010005,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010005 配置管理_63535981.md,overview,NPFD-010005 配置管理
NPFD-010006:doc:f69cacce,NPFD-010006,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010006 安全管理_18283564.md,overview,NPFD-010006 安全管理
NPFD-010007:doc:f7d02eb3,NPFD-010007,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010007 日志管理_18283565.md,overview,NPFD-010007 日志管理
NPFD-010008:doc:3a4db968,NPFD-010008,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010008 联机帮助_18283566.md,overview,NPFD-010008 联机帮助
NPFD-010009:doc:2982d677,NPFD-010009,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010009 软件补丁_18283567.md,overview,NPFD-010009 软件补丁
NPFD-010010:doc:7a3a95f8,NPFD-010010,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010010 在线加载_18283568.md,overview,NPFD-010010 在线加载
NPFD-010011:doc:166402d3,NPFD-010011,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010011 远程维护_18283569.md,overview,NPFD-010011 远程维护
NPFD-010013:doc:312365a6,NPFD-010013,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010013 跟踪功能_18283570.md,overview,NPFD-010013 跟踪功能
NPFD-010013:doc:87121191,NPFD-010013,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010013 跟踪功能/NPFD-010013 跟踪功能参考信息_81372805.md,reference,NPFD-010013 跟踪功能参考信息
NPFD-010014:doc:e2856f68,NPFD-010014,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010014 支持NTP功能_40946119.md,overview,NPFD-010014 支持NTP功能
NPFD-010014:doc:99f4a3af,NPFD-010014,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010014 支持NTP功能/激活支持NTP功能_40755235.md,activation,激活 支持NTP功能
NPFD-010014:doc:eee9585c,NPFD-010014,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010014 支持NTP功能/调测支持NTP功能_40835245.md,debug,调测支持NTP功能
NPFD-010017:doc:0f0e1555,NPFD-010017,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010017 SSH功能_76882572.md,overview,NPFD-010017 SSH功能
NPFD-010018:doc:baef8fe7,NPFD-010018,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010018 可靠性功能_61317005.md,overview,NPFD-010018 可靠性功能
NPFD-010019:doc:657059bc,NPFD-010019,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/操作维护功能/NPFD-010019 拓扑管理_55960138.md,overview,NPFD-010019 拓扑管理
WSFD-010000:doc:7a8c2b91,WSFD-010000,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/服务化架构功能/WSFD-010000 支持SBA架构_27331040.md,overview,WSFD-010000 支持SBA架构
WSFD-010001:doc:5d068da8,WSFD-010001,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/服务化架构功能/WSFD-010001 支持云化分布式软件架构_32851853.md,overview,WSFD-010001 支持云化分布式软件架构
WSFD-010002:doc:3df59c7b,WSFD-010002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/服务化架构功能/WSFD-010002 支持2_3_4_5G融合架构_31673473.md,overview,WSFD-010002 支持2/3/4/5G融合架构
WSFD-010003:doc:060e628f,WSFD-010003,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/服务化架构功能/WSFD-010003 支持微服务架构_32851854.md,overview,WSFD-010003 支持微服务架构
WSFD-010004:doc:6d1acfa1,WSFD-010004,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/服务化架构功能/WSFD-010004 事件统一管理架构_31674677.md,overview,WSFD-010004 事件统一管理架构
WSFD-010005:doc:1199ba17,WSFD-010005,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/可靠性/WSFD-010005 负荷动态调整/WSFD-010005 负荷动态调整特性概述_25903808.md,overview,WSFD-010005 负荷动态调整特性概述
WSFD-010005:doc:bb2e984f,WSFD-010005,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/可靠性/WSFD-010005 负荷动态调整/WSFD-010005 负荷动态调整参考信息_76864413.md,reference,WSFD-010005 负荷动态调整参考信息
WSFD-010005:doc:fa34141b,WSFD-010005,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/可靠性/WSFD-010005 负荷动态调整/激活负荷动态调整_76983597.md,activation,激活负荷动态调整
WSFD-010005:doc:bbee3f32,WSFD-010005,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/可靠性/WSFD-010005 负荷动态调整/调测负荷动态调整_77183801.md,debug,调测负荷动态调整
WSFD-010102:doc:83cbf251,WSFD-010102,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/基本接入功能/WSFD-010102 Untrusted Non-3GPP网络用户接入/特性概述_80563509.md,overview,WSFD-010102 Untrusted Non-3GPP网络用户接入特性概述
WSFD-010102:doc:c0c15450,WSFD-010102,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/基本接入功能/WSFD-010102 Untrusted Non-3GPP网络用户接入/WSFD-010102 Untrusted Non-3GPP网络用户接入参考信息_80563511.md,reference,WSFD-010102 Untrusted Non-3GPP网络用户接入参考信息
WSFD-010102:doc:5ac437b4,WSFD-010102,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/基本接入功能/WSFD-010102 Untrusted Non-3GPP网络用户接入/实现原理_80563510.md,principle,实现原理
WSFD-010102:doc:da7930be,WSFD-010102,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/基本接入功能/WSFD-010102 Untrusted Non-3GPP网络用户接入/激活Untrusted Non-3GPP网络用户接入功能_80511607.md,activation,激活Untrusted Non-3GPP网络用户接入功能
WSFD-010102:doc:1d12042f,WSFD-010102,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/基本接入功能/WSFD-010102 Untrusted Non-3GPP网络用户接入/激活Untrusted Non-3GPP网络用户接入功能/配置到3GPP AAA Server的数据_80511835.md,activation,配置到3GPP AAA Server的数据
WSFD-010105:doc:7bd1251d,WSFD-010105,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/基本接入功能/WSFD-010105 支持GSM_UMTS_LTE共接入/特性概述_93989817.md,overview,WSFD-010105 支持GSM/UMTS/LTE共接入特性概述
WSFD-010105:doc:bed9a3e1,WSFD-010105,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/基本接入功能/WSFD-010105 支持GSM_UMTS_LTE共接入/WSFD-010105 支持GSM_UMTS_LTE共接入参考信息_93989818.md,reference,WSFD-010105 支持GSM/UMTS/LTE共接入参考信息
WSFD-010106:doc:4af14ecd,WSFD-010106,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/基本接入功能/WSFD-010106 GERAN_UTRAN双接入/特性概述_94697936.md,overview,WSFD-010106 GERAN/UTRAN双接入特性概述
WSFD-010106:doc:264277ef,WSFD-010106,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/基本接入功能/WSFD-010106 GERAN_UTRAN双接入/WSFD-010106 GERAN_UTRAN双接入参考信息_94697937.md,reference,WSFD-010106 GERAN/UTRAN双接入参考信息
WSFD-010108:doc:a518094f,WSFD-010108,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/网络共享功能/WSFD-010108 支持增强的对等PLMN功能/特性概述_66339436.md,overview,WSFD-010108 支持增强的对等PLMN功能特性概述
WSFD-010108:doc:9d6bc914,WSFD-010108,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/网络共享功能/WSFD-010108 支持增强的对等PLMN功能/WSFD-010108 支持增强的对等PLMN功能参考信息_66339461.md,reference,WSFD-010108 支持增强的对等PLMN功能参考信息
WSFD-010108:doc:f5431985,WSFD-010108,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/网络共享功能/WSFD-010108 支持增强的对等PLMN功能/实现原理_66339438.md,principle,实现原理
WSFD-010108:doc:b0f33353,WSFD-010108,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/网络共享功能/WSFD-010108 支持增强的对等PLMN功能/激活支持增强的对等PLMN功能（适用于AMF）_79632762.md,activation,激活支持增强的对等PLMN功能（适用于AMF）
WSFD-010108:doc:7253aa54,WSFD-010108,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/网络共享功能/WSFD-010108 支持增强的对等PLMN功能/激活支持增强的对等PLMN功能（适用于SGSN_MME）_66339439.md,activation,激活支持增强的对等PLMN功能（适用于SGSN/MME）
