feature_id,product_type,file_path
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/GWFD-110311 基于业务感知的带宽控制参考信息_06417276.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/GWFD-110311 基于业务感知的带宽控制特性概述_77219469.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/实现原理_77219470.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/相关术语_78496471.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/调测基于业务感知的带宽控制_84034125.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制/基于APN_DNN的用户组级带宽控制_49155915.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制/基于PCC预定义规则的带宽控制_06381676.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制/基于切片的带宽控制_44919837.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制/基于时间段的带宽控制_84034122.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制/基于用户TOS的带宽控制_84034080.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制/基于用户_用户组_整机三级的带宽控制_84034124.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制/基于用户组TOS的带宽控制_84034121.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制/基于用户组的分级带宽管理控制_95938110.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制/针对HTTP应用基于用户的带宽控制_84034123.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/调测基于业务感知的带宽控制/调测基于APN_DNN的用户组级带宽控制_49155922.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/调测基于业务感知的带宽控制/调测基于PCC预定义规则的带宽控制_08247339.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/调测基于业务感知的带宽控制/调测基于切片的带宽控制_98479796.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/调测基于业务感知的带宽控制/调测基于时间段的带宽控制_97098914.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/调测基于业务感知的带宽控制/调测基于用户TOS的带宽控制_84034127.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/调测基于业务感知的带宽控制/调测基于用户_用户组_整机三级控制中的整机的带宽控制_84034130.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/调测基于业务感知的带宽控制/调测基于用户_用户组_整机三级控制中的用户组的带宽控制_84034128.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/调测基于业务感知的带宽控制/调测基于用户组TOS的带宽控制_84034129.md
GWFD-110311,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110311 基于业务感知的带宽控制/调测基于业务感知的带宽控制/调测针对HTTP应用基于用户的流量的带宽控制_84034126.md
GWFD-110312,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110312 基于业务累计流量的策略控制/GWFD-110312 基于业务累计流量的策略控制特性概述_76651884.md
GWFD-110312,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110312 基于业务累计流量的策略控制/实现原理_77085621.md
GWFD-110312,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110312 基于业务累计流量的策略控制/激活基于业务累计流量的策略控制_84034134.md
GWFD-110313,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110313 基于智能Shaping的组级带宽控制/GWFD-110313 基于智能Shaping的组级带宽控制特性概述_76026865.md
GWFD-110313,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110313 基于智能Shaping的组级带宽控制/实现原理_76107341.md
GWFD-110313,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110313 基于智能Shaping的组级带宽控制/激活基于智能Shaping的组级带宽控制_76107785.md
GWFD-110313,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110313 基于智能Shaping的组级带宽控制/调测基于智能Shaping的组级带宽控制_76027313.md
GWFD-110331,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110331 基于业务流标识的无线资源优化/GWFD-110331 基于业务流标识的无线资源优化参考信息_05184026.md
GWFD-110331,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110331 基于业务流标识的无线资源优化/GWFD-110331 基于业务流标识的无线资源优化特性概述_05031130.md
GWFD-110331,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110331 基于业务流标识的无线资源优化/激活基于业务流标识的无线资源优化_51849611.md
GWFD-110331,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110331 基于业务流标识的无线资源优化/调测基于业务流标识的无线资源优化_51649579.md
GWFD-110332,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110332 基于小区负荷上报的无线资源优化/GWFD-110332 基于小区负荷上报的无线资源优化参考信息_80649081.md
GWFD-110332,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110332 基于小区负荷上报的无线资源优化/GWFD-110332 基于小区负荷上报的无线资源优化特性概述_31087646.md
GWFD-110332,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110332 基于小区负荷上报的无线资源优化/实现原理_76967393.md
GWFD-110332,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能策略控制功能/GWFD-110332 基于小区负荷上报的无线资源优化/激活基于小区负荷上报的无线资源优化_30927860.md
GWFD-112002,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能转发解决方案/GWFD-112002 5G-A高通量会话/GWFD-112002 5G-A高通量会话参考信息_83906364.md
GWFD-112002,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能转发解决方案/GWFD-112002 5G-A高通量会话/GWFD-112002 5G-A高通量会话特性概述_81649674.md
GWFD-112002,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能转发解决方案/GWFD-112002 5G-A高通量会话/激活5G-A高通量会话_20666173.md
GWFD-112002,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能转发解决方案/GWFD-112002 5G-A高通量会话/调测5G-A高通量会话_84066084.md
GWFD-000105,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-000105 用户面一体化升级_93588080.md
GWFD-110493,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-110493 云化性能数据采集_61527272.md
GWFD-110501,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-110501 基于综合KPI的扩容能力增强_91732642.md
GWFD-110581,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-110581 超高带宽TCP业务质量分析_87644200.md
GWFD-110582,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-110582 超高带宽UDP业务质量分析_41125260.md
GWFD-111251,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-111251 在线升级_92812902.md
GWFD-111252,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-111252 支持灰度拨测和发布_66156569.md
GWFD-111253,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-111253 支持灰度升级无损回退_18780344.md
GWFD-000104,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-000104 用户面自动上线/GWFD-000104 用户面自动上线特性概述_37649785.md
GWFD-000104,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-000104 用户面自动上线/实现原理_57855574.md
GWFD-020451,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-020451 端到端用户跟踪/激活端到端用户跟踪_89016042.md
GWFD-020451,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-020451 端到端用户跟踪/调测端到端用户跟踪_89016043.md
GWFD-020451,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-020451 端到端用户跟踪/端到端用户跟踪特性概述/GWFD-020451 端到端用户跟踪（4G）特性概述_44510995.md
GWFD-020451,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-020451 端到端用户跟踪/端到端用户跟踪特性概述/GWFD-020451 端到端用户跟踪（5G）特性概述_44839055.md
GWFD-110493,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-110493 云化性能数据采集/指标列表_62524510.md
GWFD-110921,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-110921 支持TWAMP/GWFD-110921 支持TWAMP参考信息_42385400.md
GWFD-110921,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-110921 支持TWAMP/GWFD-110921 支持TWAMP特性概述_42545190.md
GWFD-110921,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-110921 支持TWAMP/激活TWAMP（Full模式）_88305315.md
GWFD-110921,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-110921 支持TWAMP/激活TWAMP（Light模式）_42385398.md
GWFD-110921,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-110921 支持TWAMP/调测TWAMP（Full模式）_42545192.md
GWFD-110921,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/智能运维功能/GWFD-110921 支持TWAMP/调测TWAMP（Light模式）_88425147.md
GWFD-000101,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/服务化架构功能/GWFD-000101 支持云化分布式软件架构_39660325.md
GWFD-000102,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/服务化架构功能/GWFD-000102 支持微服务架构_38969227.md
GWFD-000103,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/服务化架构功能/GWFD-000103 支持2G_3G_4G_5G融合架构_30310231.md
GWFD-110641,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/eMTC/GWFD-110641 eMTC eDRX模式/GWFD-110641 eMTC eDRX模式参考信息_70722750.md
GWFD-110641,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/eMTC/GWFD-110641 eMTC eDRX模式/GWFD-110641 eMTC eDRX模式特性概述_70722746.md
GWFD-110641,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/eMTC/GWFD-110641 eMTC eDRX模式/实现原理_70722747.md
GWFD-110641,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/eMTC/GWFD-110641 eMTC eDRX模式/激活eMTC eDRX模式_70722748.md
GWFD-110641,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/eMTC/GWFD-110641 eMTC eDRX模式/调测eMTC eDRX模式_70722749.md
GWFD-110646,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/eMTC/GWFD-110646 基于APN的eMTC终端接入速率控制/GWFD-110646 基于APN的eMTC终端接入速率控制特性概述_70951076.md
GWFD-110646,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/eMTC/GWFD-110646 基于APN的eMTC终端接入速率控制/实现原理_70951077.md
GWFD-110646,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/eMTC/GWFD-110646 基于APN的eMTC终端接入速率控制/激活基于APN的eMTC终端接入速率控制_70951078.md
GWFD-110646,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/eMTC/GWFD-110646 基于APN的eMTC终端接入速率控制/调测基于APN的eMTC终端接入速率控制_70951079.md
GWFD-110647,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/eMTC/GWFD-110647 基于服务PLMN的eMTC终端接入速率控制/GWFD-110647 基于服务PLMN的eMTC终端接入速率控制特性概述_71013766.md
GWFD-110647,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/eMTC/GWFD-110647 基于服务PLMN的eMTC终端接入速率控制/激活基于服务PLMN的eMTC终端接入速率控制_71013767.md
GWFD-110647,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/eMTC/GWFD-110647 基于服务PLMN的eMTC终端接入速率控制/调测基于服务PLMN的eMTC终端接入速率控制_71013768.md
GWFD-010296,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-010296 NB-IoT终端标准接入_74275191.md
GWFD-010296,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-010296 NB-IoT终端标准接入/GWFD-010296 NB-IoT终端标准接入参考信息_74275196.md
GWFD-010296,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-010296 NB-IoT终端标准接入/GWFD-010296 NB-IoT终端标准接入特性概述_74275192.md
GWFD-010296,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-010296 NB-IoT终端标准接入/激活NB-IoT终端标准接入_74275194.md
GWFD-010296,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-010296 NB-IoT终端标准接入/调测NB-IoT终端标准接入_74275195.md
GWFD-110601,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110601 NB-IoT eDRX模式/GWFD-110601 NB-IoT eDRX模式参考信息_67487579.md
GWFD-110601,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110601 NB-IoT eDRX模式/GWFD-110601 NB-IoT eDRX模式特性概述_67487575.md
GWFD-110601,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110601 NB-IoT eDRX模式/实现原理_67487576.md
GWFD-110601,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110601 NB-IoT eDRX模式/激活NB-IoT eDRX模式_67487577.md
GWFD-110601,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110601 NB-IoT eDRX模式/调测NB-IoT eDRX模式_67487578.md
GWFD-110606,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110606 基于信令面的数据传输/GWFD-110606 基于信令面的数据传输特性概述_69258752.md
GWFD-110606,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110606 基于信令面的数据传输/实现原理_69258753.md
GWFD-110606,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110606 基于信令面的数据传输/激活基于信令面的数据传输_69258754.md
GWFD-110606,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110606 基于信令面的数据传输/调测基于信令面的数据传输_69258755.md
GWFD-110607,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110607 Non-IP数据传输/GWFD-110607 Non-IP数据传输参考信息_69973266.md
GWFD-110607,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110607 Non-IP数据传输/GWFD-110607 Non-IP数据传输特性概述_69972722.md
GWFD-110607,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110607 Non-IP数据传输/激活Non-IP数据传输_69972724.md
GWFD-110607,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110607 Non-IP数据传输/调测Non-IP数据传输_69973265.md
GWFD-110611,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110611 基于APN的NB-IoT终端接入速率控制/GWFD-110611 基于APN的NB-IoT终端接入速率控制特性概述_70375130.md
GWFD-110611,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110611 基于APN的NB-IoT终端接入速率控制/实现原理_70375131.md
GWFD-110611,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110611 基于APN的NB-IoT终端接入速率控制/激活基于APN的NB-IoT终端接入速率控制_70375132.md
GWFD-110611,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110611 基于APN的NB-IoT终端接入速率控制/调测基于APN的NB-IoT终端接入速率控制_70375133.md
GWFD-110612,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110612 基于服务PLMN的NB-IoT终端接入速率控制/GWFD-110612 基于服务PLMN的NB-IoT终端接入速率控制特性概述_70415326.md
GWFD-110612,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110612 基于服务PLMN的NB-IoT终端接入速率控制/激活基于服务PLMN的NB-IoT终端接入速率控制_70415328.md
GWFD-110612,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/物联网功能/NB-IoT/GWFD-110612 基于服务PLMN的NB-IoT终端接入速率控制/调测基于服务PLMN的NB-IoT终端接入速率控制_70415329.md
GWFD-010281,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/生命周期管理功能/GWFD-010281 UDG实例化_62949604.md
GWFD-010282,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/生命周期管理功能/GWFD-010282 支持管理面触发的Scale In_74573201.md
GWFD-010283,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/生命周期管理功能/GWFD-010283 支持管理面触发的Scale Out_73629807.md
GWFD-010284,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/生命周期管理功能/GWFD-010284 UDG Termination_62949607.md
GWFD-010154,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-010154 LTE与5G SA网络间互操作_52590710.md
GWFD-010154,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-010154 LTE与5G SA网络间互操作/GWFD-010154 LTE与5G SA网络间互操作特性概述_75478334.md
GWFD-010154,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-010154 LTE与5G SA网络间互操作/实现原理/基于N26接口的5GS到EPS切换_76509235.md
GWFD-010154,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-010154 LTE与5G SA网络间互操作/实现原理/基于N26接口的EPS到5GS切换_30509574.md
GWFD-010191,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-010191 移动性管理/4G移动管理/GWFD-010191 移动性管理特性概述（4G）_70750366.md
GWFD-010191,UDG,"output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-010191 移动性管理/4G移动管理/实现原理/S1-based handover, intra-MME, with S-GW change_76391825.md"
GWFD-010191,UDG,"output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-010191 移动性管理/4G移动管理/实现原理/X2-based handover, intra-MME, with S-GW change_30512070.md"
GWFD-010191,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-010191 移动性管理/5G移动管理/GWFD-010191 移动性管理特性概述（5G）_71584507.md
GWFD-010191,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-010191 移动性管理/5G移动管理/实现原理/基于N2接口切换_72669365.md
GWFD-010191,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-010191 移动性管理/5G移动管理/实现原理/基于Xn接口切换（UPF不变）_72949409.md
GWFD-010191,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-010191 移动性管理/5G移动管理/实现原理/基于Xn接口切换（UPF插入）_72829933.md
GWFD-010191,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-010191 移动性管理/5G移动管理/实现原理/基于Xn接口切换（UPF改变）_22433010.md
GWFD-112001,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-112001 Proxy UPF漫游功能/参考信息_52751342.md
GWFD-112001,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-112001 Proxy UPF漫游功能/GWFD-112001 Proxy UPF漫游功能/GWFD-112001 Proxy UPF漫游功能特性概述_80848238.md
GWFD-112001,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-112001 Proxy UPF漫游功能/GWFD-112001 Proxy UPF漫游功能/实现原理_77422344.md
GWFD-112001,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-112001 Proxy UPF漫游功能/GWFD-112001 Proxy UPF漫游功能/安装部署/业务配置_80953432.md
GWFD-112001,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-112001 Proxy UPF漫游功能/GWFD-112001 Proxy UPF漫游功能/安装部署/初始配置_80688502.md
GWFD-112001,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-112001 Proxy UPF漫游功能/GWFD-112001 Proxy UPF漫游功能/安装部署/软件安装_17407933.md
GWFD-112001,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/移动性管理功能/GWFD-112001 Proxy UPF漫游功能/GWFD-112001 Proxy UPF漫游功能/安装部署/镜像SIP信令功能_40507709.md
GWFD-020411,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020411 MPLS VPN_45030708.md
GWFD-020412,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020412 L2TP VPN_40342126.md
GWFD-020411,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020411 MPLS VPN/BGP_MPLS IPv6 VPN_45030732.md
